787,REP ARO ROSA TREFILIGHT,291.50,80,14,17,17
788,REP ARO BLANCO TREFILIGHT,291.50,80,14,17,17
789,PORTATIL 3MTS GENESIS,2500.00,0,20,14,14
790,PORTATIL 5MTS GENESIS,3200.00,0,20,14,14
791,TIMBRE CAMPANILLA,9981.50,20,20,5,5
792,TIMBRE REDONDO CANDELA,2185.00,60,20,13,13
793,TIMBRE CUADRADO CANDELA,2185.00,60,20,13,13
794,TIMBRE INALAMBRICO SICA,15473.00,10,20,8,8
795,PORTERO SICA,26140.80,10,20,8,8
796,TIMER SICA,4960.00,10,20,8,8
797,TIMER LIGHTRONIC,5082.62,50,20,27,16
798,PROTECTOR INDIVIDUAL 1600W ALUMINE,9696.60,14,20,26,26
799,PROTECTOR DIGITAL SICA,0.00,10,20,8,8
800,PROTECTOR BASTIDOR ARMADO 20A ALUMINE,14562.72,12,20,26,26
801,CAMARA MOVIL WIFI SICA,27455.00,50,20,8,8
802,DETECTOR DE HUMO SICA,23671.20,10,20,8,8
803,FOTOCELULA SICA,3334.80,100,20,8,8
804,FOTOCELULA 3 CABLES ALUMINE,4330.80,100,20,26,26
805,FOTOCELULA 4 CABLES ALUMINE,4429.00,100,20,26,26
806,FOTOCELULA 3 CABLES ADATO,3019.70,50,20,147,19
807,FOTOCELULA 4 CABLES ADATO,3103.00,50,20,147,19
808,CALORITO HELIOS,750.00,50,20,5,5
809,LLAVE CORTA CESPED TAAD,868.08,20,20,126,5
810,ENCENDEDOR CLASICO TRANSP. X25 CANDELA,4475.40,500,20,13,13
811,ENCENDEDOR GLOW X20 CANDELA,4712.30,400,20,13,13
812,ENCENDEDOR FLEXIBLE CANDELA,1309.20,120,20,13,13
813,ENCENDEDOR EXTENSIBLE CANDELA,0.00,120,20,13,13
814,FILTRO N°20,280.00,20,20,19,19
815,FILTRO N°25,295.00,20,20,19,19
816,PISTOLA SILICONA ECO,1230.50,120,17,19,19
817,"BARRAS SILICONA 7,5 X 1K ECO",8500.00,0,17,19,19
818,RASPA VIDRIO ZELTA,1386.10,30,20,5,5
819,CUTTER ZELTA,1488.50,240,20,5,5
820,HOJAS CUTTER X10 ZELTA,1165.80,20,20,5,5
821,VELAS PARA ESTUFA 200MM,0.00,10,20,5,5
822,VELAS PARA ESTUFA 220MM,0.00,10,20,5,5
823,VELAS PARA ESTUFA 240MM,0.00,10,20,5,5
824,VARILLA DE CUARZO,0.00,1,20,5,5
825,PARCHES PARA BICI,345.00,120,20,19,19
826,GUANTES DE TRABAJO X PAR,575.00,240,20,19,19
827,GUANTES MOTEADOS X PAR,525.00,240,20,19,19
828,"AUTOMATICO DE TANQUE 1,5M ALUMINE",4086.36,12,20,26,26
829,FRAGANCIAS AROMAX,1200.00,12,20,148,28
830,DIFUSOR,5400.00,0,20,148,28
831,LINTERNA RECARGABLE 11LEDS RAYOVAC,10559.00,0,20,19,19
832,"CABLE UNIPOLAR 1,5MM VERDE TREFILCON",26119.00,0,18,131,34
833,"CABLE UNIPOLAR 1,5MM CELESTE TREFILCON",26119.00,0,18,131,34
834,"CABLE UNIPOLAR 1,5MM ROJO TREFILCON",26119.00,0,18,131,34
835,"CABLE UNIPOLAR 1,5MM MARRON TREFILCON",26119.00,0,18,131,34
836,"CABLE UNIPOLAR 1,5MM NEGRO TREFILCON",26119.00,0,18,131,34
837,"CABLE UNIPOLAR 1,5MM BLANCO TREFILCON",26119.00,0,18,131,34
838,"CABLE UNIPOLAR 2,5MM VERDE TREFILCON",41664.00,0,18,131,34
839,"CABLE UNIPOLAR 2,5MM CELESTE TREFILCON",41664.00,0,18,131,34
840,"CABLE UNIPOLAR 2,5MM ROJO TREFILCON",41664.00,0,18,131,34
841,"CABLE UNIPOLAR 2,5MM MARRON TREFILCON",41664.00,0,18,131,34
842,"CABLE UNIPOLAR 2,5MM NEGRO TREFILCON",41664.00,0,18,131,34
843,"CABLE UNIPOLAR 2,5MM BLANCO TREFILCON",41664.00,0,18,131,34
844,CABLE UNIPOLAR 4MM VERDE TREFILCON,65868.00,0,18,131,34
845,CABLE UNIPOLAR 4MM CELESTE TREFILCON,65868.00,0,18,131,34
846,CABLE UNIPOLAR 4MM ROJO TREFILCON,65868.00,0,18,131,34
847,CABLE UNIPOLAR 4MM MARRON TREFILCON,65868.00,0,18,131,34
848,CABLE UNIPOLAR 4MM NEGRO TREFILCON,65868.00,0,18,131,34
849,CABLE UNIPOLAR 4MM BLANCO TREFILCON,65868.00,0,18,131,34
850,CABLE UNIPOLAR 6MM VERDE TREFILCON,97426.40,0,18,131,34
851,CABLE UNIPOLAR 6MM CELESTE TREFILCON,97426.40,0,18,131,34
852,CABLE UNIPOLAR 6MM ROJO TREFILCON,97426.40,0,18,131,34
853,CABLE UNIPOLAR 6MM MARRON TREFILCON,97426.40,0,18,131,34
854,CABLE UNIPOLAR 6MM NEGRO TREFILCON,97426.40,0,18,131,34
855,CABLE UNIPOLAR 6MM BLANCO TREFILCON,97426.40,0,18,131,34
856,"CABLE TIPO TALLER 2X1,5 FLEXIVOL",59860.00,0,18,149,34
857,"CABLE TIPO TALLER 2X2,5 FLEXIVOLT",98454.00,0,18,149,34
858,CABLE TIPO TALLER 2X4 FLEXIVOLT,130080.00,0,18,149,34
859,CABLE TIPO TALLER 2X6 FLEXIVOLT,189545.80,0,18,149,34
860,"CABLE CRISTAL 2X0,75 TREFILCON",25527.50,0,18,149,34
861,"CABLE BAFLE 2X0,5 TREFILCON",17490.70,0,18,149,34
862,BATERIA A23 X5 ENERGIZER,3118.00,0,5,128,32
863,BATERIA A27 ENERGIZER,1068.00,0,5,128,32
864,BATERIA 9V ENERGIZER,2263.60,0,5,128,32
865,PILA AA X4 ENERGIZER,2178.20,0,5,128,32
866,PILA AAA X4 ENERGIZER,2178.20,0,5,128,32
867,PILA AA X10 ENERGIZER,5445.50,0,5,128,32
868,PILA AAA X10 ENERGIZER,5445.50,0,5,128,32
869,"PILA BOTON 1,6MM X5 ENERGIZER",2466.15,0,5,128,32
870,PILA BOTON 2.5MM X5 ENERGIZER,2466.15,0,5,128,32
871,"PILA BOTON 3,2MM X5 ENERGIZER",0.00,0,5,128,32
872,PILA D2 X2 ENERGIZER,4103.00,0,5,128,32
873,PILA C2 X2 ENERGIZER,3100.00,0,5,128,32
874,PILA C2 X2 EVEREADY,1313.60,0,5,135,32
875,PILA AA X10 EVEREADY,3020.70,0,5,135,32
876,PILA AA X4 EVEREADY,1208.30,0,5,135,32
877,PILA AAA X2 EVEREADY,786.60,0,5,135,32
878,PILA AA X10 RAYOVAC,4571.10,0,5,127,32
879,PILA AAA X10 RAYOVAC,4571.10,0,5,127,32
880,PILA AA X4 RAYOVAC,1828.40,0,5,127,32
881,PILA AAA X4 RAYOVAC,1828.40,0,5,127,32
882,BATERIA 9V RAYOVAC,1694.58,0,5,127,32
883,PILA C2 X2 RAYOVAC,2327.00,0,5,127,32
884,PILA D2 X2 RAYOVAC,3328.20,0,5,127,32
885,PILA BOTON 2032 X5 MAXELL,0.00,0,5,19,32
886,CAÑO PILAR 101/2 3M (400015),25392.00,0,19,19,19
887,CAÑO PILAR 101/2 3M NORMALIZADO (400027),48941.00,0,19,19,19
888,CAJA DIN 4B EMB0EXT PVC,2660.00,0,19,19,19
889,CAJA DIN 6B EMB0EXT PVC,2822.00,0,19,19,19
890,CAJA DIN 9B EMB0EXT PVC,3936.80,0,19,19,19
891,CAJA MEDIDOR MONOFASICA,5605.80,0,19,19,19
892,CAJA MEDIDOR TRIFASICA,11814.21,0,19,19,19
893,ABRAZADERA,930.01,0,19,19,19
894,CAMARA INSPECCION JABALINA ZULUZ,365.50,0,19,24,24
895,PIPETA CODO DESMONTABLE P/ CAÑO 101/2,327.52,0,19,19,19
896,"JABALINA 1/2 X 1,5MTS",15714.00,0,19,150,33
897,"JABALINA 3/8 X 1,5MTS",8451.50,0,19,150,33
898,JABALINA 3/8 X 1MTS,6311.04,0,19,150,33
